ShankID,ContactID,X_manual,Y_manual,Z_manual,X_aligned_to_brightest_voxel,Y_aligned_to_brightest_voxel,Z_aligned_to_brightest_voxel,labels_within_distance,labels_isosurface,labels_majority,ch_name_bci2000_format,Norm_X,Norm_Y,Norm_Z,SubjectID
B_SFG_ACC_SG,3,11.6662,14.3467,2.44554,11.3459895530687,14.4152268853375,2.26984250468971,"Right-Cerebral-White-Matter,ctx-rh-lateralorbitofrontal","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",B3,11.3459895530687,14.4152268853375,2.26984250468971,BJH025
B_SFG_ACC_SG,4,11.7811,14.0896,6.93024,11.9098250806183,14.1477111899047,6.68237848411613,"Right-Cerebral-White-Matter","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",B4,11.9098250806183,14.1477111899047,6.68237848411613,BJH025
B_SFG_ACC_SG,5,12.4433,14.2301,10.9692,12.1359455080737,13.9712868584255,11.0661580347807,"Right-Cerebral-White-Matter","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",B5,12.1359455080737,13.9712868584255,11.0661580347807,BJH025
B_SFG_ACC_SG,6,12.5529,13.7213,15.5434,12.451813450141,13.7366462176387,15.3446131318281,"Right-Cerebral-White-Matter","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",B6,12.451813450141,13.7366462176387,15.3446131318281,BJH025
B_SFG_ACC_SG,7,13.2234,13.9865,19.7447,12.9280827927474,13.6250886851769,19.8326766627704,"Right-Cerebral-White-Matter","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",B7,12.9280827927474,13.6250886851769,19.8326766627704,BJH025
B_SFG_ACC_SG,8,13.3404,13.648,24.4001,13.3630100287672,13.3829222855614,24.3353346796581,"Right-Cerebral-White-Matter","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",B8,13.3630100287672,13.3829222855614,24.3353346796581,BJH025
B_SFG_ACC_SG,9,14.0059,13.2113,29.2111,13.7214111686897,13.1876166827893,28.746673426524,"Right-Cerebral-White-Matter","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",B9,13.7214111686897,13.1876166827893,28.746673426524,BJH025
B_SFG_ACC_SG,10,14.1186,13.0356,33.5252,14.1107851823691,12.9315091691309,32.9757585666008,"Right-Cerebral-White-Matter","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",B10,14.1107851823691,12.9315091691309,32.9757585666008,BJH025
B_SFG_ACC_SG,11,14.7606,12.5837,37.4913,14.4959309000332,12.7040052333351,37.7153040534169,"Right-Cerebral-White-Matter","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",B11,14.4959309000332,12.7040052333351,37.7153040534169,BJH025
B_SFG_ACC_SG,12,14.8711,12.4893,41.6347,14.9714284987793,12.6221536411947,42.1411325131421,"Right-Cerebral-White-Matter","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",B12,14.9714284987793,12.6221536411947,42.1411325131421,BJH025
B_SFG_ACC_SG,13,15.5698,13.0671,46.5102,15.2525317987443,12.5034147755874,46.3989169187693,"Right-Cerebral-White-Matter,ctx-rh-superiorfrontal","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",B13,15.2525317987443,12.5034147755874,46.3989169187693,BJH025
B_SFG_ACC_SG,14,15.6943,12.899,51.2467,15.8455452037223,12.4734493052612,50.9244781559004,"ctx-rh-superiorfrontal","","ctx-rh-superiorfrontal",B14,15.8455452037223,12.4734493052612,50.9244781559004,BJH025
B_SFG_ACC_SG,15,16.3217,12.0581,55.122,16.1185945024384,12.0741818406496,55.2013086543351,"ctx-rh-superiorfrontal","ctx-rh-superiorfrontal","ctx-rh-superiorfrontal",B15,16.1185945024384,12.0741818406496,55.2013086543351,BJH025
B_SFG_ACC_SG,16,16.9948,11.7918,60.0142,16.6691416605173,11.9114514949949,59.702237299524,"Right-Cerebral-White-Matter,ctx-rh-superiorfrontal","ctx-rh-superiorfrontal","ctx-rh-superiorfrontal",B16,16.6691416605173,11.9114514949949,59.702237299524,BJH025
C_MFG_ALNS_PIRIFC,1,23.2455,-10.2276,-4.65506,23.4058896197402,-10.1674732110957,-4.18738724731494,"Right-Amygdala,ctx-rh-insula,rh_Anterior-amygdaloid-area-AAA","","ctx-rh-insula,rh_Anterior-amygdaloid-area-AAA",C1,23.4058896197402,-10.1674732110957,-4.18738724731494,BJH025
C_MFG_ALNS_PIRIFC,2,24.4975,-8.92597,-1.83432,24.400764651533,-8.76864368963207,-1.77428907417416,"Right-Cerebral-White-Matter,ctx-rh-insula","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",C2,24.400764651533,-8.76864368963207,-1.77428907417416,BJH025
C_MFG_ALNS_PIRIFC,3,25.5674,-7.27827,1.15378,25.6278525855826,-7.10999055269276,1.25670302719948,"Right-Cerebral-White-Matter,ctx-rh-insula","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",C3,25.6278525855826,-7.10999055269276,1.25670302719948,BJH025
C_MFG_ALNS_PIRIFC,4,26.7933,-5.63539,4.1376,26.6855125211157,-5.54495367081985,3.71014454263945,"Right-Cerebral-White-Matter,ctx-rh-insula","ctx-rh-insula","ctx-rh-insula",C4,26.6855125211157,-5.54495367081985,3.71014454263945,BJH025
C_MFG_ALNS_PIRIFC,5,27.857,-4.12867,7.05855,27.9691268153954,-3.88802694865154,6.73961164141005,"Right-Cerebral-White-Matter,ctx-rh-insula","ctx-rh-insula","Right-Cerebral-White-Matter",C5,27.9691268153954,-3.88802694865154,6.73961164141005,BJH025
C_MFG_ALNS_PIRIFC,6,29.2326,-2.63156,9.97096,29.3048043841337,-2.28816559261021,9.66477095496552,"Right-Cerebral-White-Matter,ctx-rh-insula","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",C6,29.3048043841337,-2.28816559261021,9.66477095496552,BJH025
C_MFG_ALNS_PIRIFC,7,30.6143,-0.993492,12.9505,30.5810025191127,-0.754613735139912,12.5590171020081,"Right-Cerebral-White-Matter,ctx-rh-insula","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",C7,30.5810025191127,-0.754613735139912,12.5590171020081,BJH025
C_MFG_ALNS_PIRIFC,8,31.8164,0.797844,14.8975,31.8482744825485,0.668260219618261,15.2476976838265,"Right-Cerebral-White-Matter,ctx-rh-insula","ctx-rh-insula","ctx-rh-insula",C8,31.8482744825485,0.668260219618261,15.2476976838265,BJH025
C_MFG_ALNS_PIRIFC,9,33.222,2.28744,18.9139,33.3104275045398,2.38397068152891,18.5322808689503,"ctx-rh-parsopercularis","ctx-rh-parsopercularis","ctx-rh-parsopercularis",C9,33.3104275045398,2.38397068152891,18.5322808689503,BJH025
C_MFG_ALNS_PIRIFC,10,34.2619,3.94265,20.798,34.4191604761312,3.70292651447237,21.0586896370403,"Right-Cerebral-White-Matter,ctx-rh-parsopercularis,ctx-rh-parstriangularis","ctx-rh-parsopercularis","ctx-rh-parsopercularis",C10,34.4191604761312,3.70292651447237,21.0586896370403,BJH025
C_MFG_ALNS_PIRIFC,11,35.8172,5.28647,24.743,35.8987460323907,5.29061371080785,24.4347964612814,"Right-Cerebral-White-Matter,ctx-rh-parstriangularis","ctx-rh-parstriangularis","ctx-rh-parstriangularis",C11,35.8987460323907,5.29061371080785,24.4347964612814,BJH025
C_MFG_ALNS_PIRIFC,12,36.9165,6.51634,26.4235,36.824896537907,6.43387896383531,26.6885494249529,"Right-Cerebral-White-Matter,ctx-rh-parstriangularis","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",C12,36.824896537907,6.43387896383531,26.6885494249529,BJH025
C_MFG_ALNS_PIRIFC,13,38.478,8.00114,30.4357,38.2279894735472,8.02171203835736,30.0274625081106,"Right-Cerebral-White-Matter,ctx-rh-parstriangularis","Right-Cerebral-White-Matter","Right-Cerebral-White-Matter",C13,38.2279894735472,8.02171203835736,30.0274625081106,BJH025
C_MFG_ALNS_PIRIFC,14,39.7039,9.64401,33.4195,39.5829619852483,9.51271511533382,33.09148208095,"ctx-rh-parstriangularis,ctx-rh-rostralmiddlefrontal","ctx-rh-parstriangularis","ctx-rh-parstriangularis",C14,39.5829619852483,9.51271511533382,33.09148208095,BJH025
C_MFG_ALNS_PIRIFC,15,40.9049,10.723,36.1347,40.7497313293123,10.8172475715204,35.6867104599331,"Right-Cerebral-White-Matter,ctx-rh-parstriangularis,ctx-rh-rostralmiddlefrontal","ctx-rh-rostralmiddlefrontal","ctx-rh-rostralmiddlefrontal",C15,40.7497313293123,10.8172475715204,35.6867104599331,BJH025
