subject,task,ch_name_bci2000_format,overall_significance,overall_auc,overall_p,cluster_separativity,cluster1_corr,cluster2_corr,cluster_separativity_bl_control,cluster1_corr_bl_control,cluster2_corr_bl_control,n_weak_corr_trials,n_weak_corr_trials_bl_control,all_var_azimuth_elevation_angle,all_cluster_4_12_hz_plv_pre_pre_pre_pre,all_cluster_4_12_hz_plv_pre_pre_pre,all_cluster_4_12_hz_plv_pre_pre,all_cluster_4_12_hz_plv_pre,all_cluster_4_12_hz_plv_during,all_cluster_4_12_hz_plv_post,cluster1_peak_freq,cluster1_oscillation_amp,cluster1_4_12_hz_pow_pre_pre_pre_pre,cluster1_4_12_hz_pow_pre_pre_pre,cluster1_4_12_hz_pow_pre_pre,cluster1_4_12_hz_pow_pre,cluster1_4_12_hz_pow_during,cluster1_4_12_hz_pow_post,cluster1_no_erp_phase_pre_pre_pre_pre_pre,cluster1_no_erp_phase_pre_pre_pre_pre,cluster1_no_erp_phase_pre_pre_pre,cluster1_no_erp_phase_pre_pre,cluster1_no_erp_phase_pre,cluster1_4_12_hz_phase_pre_pre_pre_pre,cluster1_4_12_hz_phase_pre_pre_pre,cluster1_4_12_hz_phase_pre_pre,cluster1_4_12_hz_phase_pre,cluster1_4_12_hz_phase_during,cluster1_4_12_hz_phase_post,cluster1_4_12_hz_plv_all,cluster1_4_12_hz_plv_pre_pre_pre_pre,cluster1_4_12_hz_plv_pre_pre_pre,cluster1_4_12_hz_plv_pre_pre,cluster1_4_12_hz_plv_pre,cluster1_4_12_hz_plv_during,cluster1_4_12_hz_plv_post,cluster2_peak_freq,cluster2_oscillation_amp,cluster2_4_12_hz_pow_pre_pre_pre_pre,cluster2_4_12_hz_pow_pre_pre_pre,cluster2_4_12_hz_pow_pre_pre,cluster2_4_12_hz_pow_pre,cluster2_4_12_hz_pow_during,cluster2_4_12_hz_pow_post,cluster2_no_erp_phase_pre_pre_pre_pre_pre,cluster2_no_erp_phase_pre_pre_pre_pre,cluster2_no_erp_phase_pre_pre_pre,cluster2_no_erp_phase_pre_pre,cluster2_no_erp_phase_pre,cluster2_4_12_hz_phase_pre_pre_pre_pre,cluster2_4_12_hz_phase_pre_pre_pre,cluster2_4_12_hz_phase_pre_pre,cluster2_4_12_hz_phase_pre,cluster2_4_12_hz_phase_during,cluster2_4_12_hz_phase_post,cluster2_4_12_hz_plv_all,cluster2_4_12_hz_plv_pre_pre_pre_pre,cluster2_4_12_hz_plv_pre_pre_pre,cluster2_4_12_hz_plv_pre_pre,cluster2_4_12_hz_plv_pre,cluster2_4_12_hz_plv_during,cluster2_4_12_hz_plv_post,cluster1_significance,cluster1_auc,cluster1_p,cluster1_auc_bl_control,cluster1_p_bl_control,cluster1_latency,cluster1_amp,cluster1_amp_time,cluster1_polarity,cluster1_peak_to_trough,cluster1_trough_time,cluster2_significance,cluster2_auc,cluster2_p,cluster2_auc_bl_control,cluster2_p_bl_control,cluster2_latency,cluster2_amp,cluster2_amp_time,cluster2_polarity,cluster2_peak_to_trough,cluster2_trough_time,cluster1_mean_dir_azimuth,cluster1_mean_dir_elevation,cluster1_mean_azimuth_elevation_angle,cluster1_var_azimuth_elevation_angle,cluster1_mean_dir_x_screen_coord,cluster1_mean_dir_y_screen_coord,cluster2_mean_dir_azimuth,cluster2_mean_dir_elevation,cluster2_mean_azimuth_elevation_angle,cluster2_var_azimuth_elevation_angle,cluster2_mean_dir_x_screen_coord,cluster2_mean_dir_y_screen_coord,re_ref_vector_x_norm,re_ref_vector_y_norm,re_ref_vector_z_norm,contact_x_norm,contact_y_norm,contact_z_norm,left_eye_x_norm,left_eye_y_norm,left_eye_z_norm,right_eye_x_norm,right_eye_y_norm,right_eye_z_norm,valid_side,contact_side,contact_dist_to_left_eye,contact_dist_to_right_eye,shank_ref,weak_mean_dir_azimuth,weak_mean_dir_elevation
BJH024,BLAES_study,AL1,0,0.501299366248679,0.352057116635932,0.603866290844287,0.343065121063626,0.267722703288547,0.454106702983485,0.232603753309402,0.222994812113685,0,0,0.924589591851597,0.0576783001379293,0.0519837322552065,0.0477646928962684,0.0564282502892646,0.079123985460221,0.085678194047889,20.99609375,3.25058109369001,-0.0909148557492802,-0.632560316544529,-1.00423529362573,-1.32148793121966,-1.37029067247808,-1.05553492381465,-0.894501235458238,-0.435802491777206,2.87646586837305,-0.106156666915156,3.00663661626763,-0.206460321147853,-0.162598126391721,2.99636475670158,-0.156324194067717,-2.69667474665091,0.39804502957711,0.113516245793376,0.120296973088643,0.187483574430489,0.227940475857038,0.227030663382745,0.214731300761655,0.19210147928418,20.99609375,3.00823649804263,0.0645876276788446,0.167360586991458,0.240084697204565,0.310093908530002,0.484628357266743,0.616623447049406,-2.78125649623087,-2.69376002516763,0.502041255242112,-2.69269240732253,0.224687000279967,-2.91399354449823,3.08747497242407,-0.233705631454553,2.94204714999444,0.444286193599015,-2.59382859269197,0.111039532955822,0.134022792715364,0.160664307143783,0.175565426346424,0.170484305080345,0.183579118422639,0.178908964685795,1,0.731209841890639,0,0.619591732232122,0,0.00749999999999984,-0.63494962179128,0.0375000000000001,Negative,-1.07610628560071,0.004,1,0.679366111378199,0,0.619195174968373,0,0.00349999999999984,0.412183492670914,0.0314999999999999,Positive,0.94834298472057,0.00099999999999989,0.0889416873305401,-0.303044770412023,-72.5214379320473,0.939562103484092,-0.997725612826635,3.34556505648907,0.31729148552524,-0.35665275666331,-81.6182071552282,0.909598597049687,-3.40435648099837,3.94001875083124,0.799663242145847,-0.334008743430906,-0.498975809506333,-3.98800010153557,8.09343062809528,-2.25290294793547,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,50.4044330905883,55.0921333366998,1,NaN,NaN
BJH024,BLAES_study,AL2,0,0.499963679984465,0.979247479670426,0.651950449982588,0.42655182478921,0.238870553760906,0.430617507285408,0.21067165689237,0.220536829497447,0,0,0.924589591851597,0.0427016785720337,0.042863237723678,0.0449848628619641,0.0545140449073486,0.0483361410611539,0.028743678570275,20.01953125,3.94603333337971,0.0718564399971259,-0.207636479125274,-0.360797143626009,-0.392578327584204,-0.168411844754125,0.120923439396468,-1.64026487205003,-2.20411257879182,0.672785577593299,-2.43956212812092,0.691791185593419,-2.66679291658244,-3.0414256280773,-0.0612626666903581,2.9535566372524,0.204064440337935,-2.99947309905015,0.130806363900192,0.134449995279397,0.177512296953108,0.215900849150244,0.238789638087829,0.264664798653693,0.24306839947272,20.01953125,4.01947532524586,0.0598213242055324,0.134923425867049,0.163755200211615,0.160122916361607,0.280138506126508,0.574928380202637,0.765715720154582,1.06570151961257,-2.14972235676151,0.897268515440961,-2.37586921890044,0.478589143854582,-0.0215238224348147,2.83022921453506,-0.433866478513316,-2.23583586270252,0.658143943450236,0.0856733294838686,0.0907635728527461,0.107014483103789,0.142870136152833,0.161036342557703,0.174720418295923,0.171982601695785,1,0.78869176694068,0,0.618256697743921,0,0.00099999999999989,0.782667668398332,0.0295000000000001,Positive,1.17750022901795,-0.00300000000000011,1,0.657846745670147,0,0.611709672199651,0,-0.00550000000000006,-0.628836755659942,0.0314999999999999,Negative,-1.00766421647211,-0.00800000000000001,-0.0334276535833891,-0.177557239459855,-82.1829610538308,0.96381387528957,0.369576347616435,1.98062830506176,0.368790691823296,-0.435364337323839,-77.0321772871989,0.897501746375865,-4.00056405873782,4.79454127106818,0.831680428759268,-0.3688423599041,-0.415045754055111,-6.43063915156804,9.11368860264878,-0.728739108603417,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,48.3169013056081,56.2902028982697,2,NaN,NaN
BJH024,BLAES_study,AL3,0,0.499311623425219,0.622001619114108,0.63951162687069,0.342841497406631,0.295402057770116,0.379636026364609,0.352446899094119,0.0770106516580731,0,0,0.924589591851597,0.0534635753758774,0.0339333396037582,0.0187766679927807,0.00742531931728655,0.0183101644392702,0.0211901232299336,20.01953125,4.8092617825938,0.00590587645833207,0.103786816797165,0.134017652901789,0.22774640958969,0.540291374903751,0.886757527817401,-1.62782576951294,-0.13133025597886,3.05023836313726,-0.0782481634379843,-3.12578896375981,0.0257753150538748,-0.0434942844993115,3.13511302616985,0.00292749720679283,-2.0966907082899,0.832308429027255,0.0912411907032262,0.111543270955087,0.143623428069932,0.150865950176035,0.155989742637006,0.148465701928958,0.142840355292775,20.01953125,4.89703992420071,0.192398493119223,0.196133340478482,0.204513318687253,0.272784969891003,0.486427726395701,0.739230147890913,-1.60620449748994,-1.45196126443459,1.46663438998997,-2.0876529860074,1.08447029320465,-2.24262058632443,-2.92616074006611,-0.0277505341439102,2.95653085645124,0.736792936908569,-2.59734260090342,0.0782643277605113,0.0825750690125304,0.103517309321214,0.119354672490821,0.13268463802817,0.135246618486073,0.144879600112933,1,0.719972219294795,0,0.676121462296381,1.14384705015058e-300,-0.00450000000000017,-0.673714826959809,0.0295000000000001,Negative,-1.10351688856536,-0.00649999999999995,1,0.684900106600735,0,0.536462872621008,1.09815704169959e-75,-0.00700000000000012,0.640791181782244,0.0289999999999999,Positive,1.15975752790371,-0.00850000000000017,0.151988660392192,-0.307365987380416,-76.4224818822199,0.942761852185324,-1.63615543157264,3.41856340453268,0.249521193671527,-0.349624856149659,-78.9017460977685,0.909158385377635,-2.71217680432842,3.8408302328894,0.853763957709257,-0.397078246966439,-0.336772876435568,-9.26710955896188,10.4329065044704,0.390125525346958,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,45.8666306850398,57.7266400839376,1,NaN,NaN
BJH024,BLAES_study,AL5,0,0.498962339403494,0.457377022841534,0.597819403610848,0.430818694544369,0.189207764511132,0.216323371793978,0.144508202686241,0.0783071439837244,0,0,0.924589591851597,0.113217971437195,0.181901202016024,0.237487029687457,0.109783411603979,0.121933747263723,0.269255004678822,19.04296875,6.46085958559187,0.173993741504714,0.0034834108020692,-0.203475955127831,-0.389195545351197,-0.506370248017599,-0.582307094742956,2.95288334065494,3.08155652364572,-0.0755096111251447,3.1330127752772,-0.0177052623421851,-3.10565873865598,-3.0025829087816,0.176577057512709,-2.92572383055147,0.252315507894958,-2.89689996665121,0.191105593029567,0.206540605601387,0.285302649496118,0.323518121009176,0.361610194268922,0.371103999600883,0.353800800221476,8.7890625,6.47430860882872,-0.694336910444079,0.0357441186367416,-0.11100497006351,-0.257038675321921,-0.104598112661367,0.0576635745708993,1.86689436145456,2.95170768367865,-2.62139740916801,0.402240273084218,-3.00310378305212,-2.15238060276143,1.05417202755212,-2.1057353413329,1.00242465432842,2.5420496976148,-0.661280597634488,0.120676678899591,0.0170733200280285,0.124293058605762,0.175366401363691,0.211020722598852,0.235285712172823,0.202782925002367,1,0.810982020016679,0,0.572909263159561,5.31144681713635e-115,0.004,0.755941743811719,0.0310000000000001,Positive,1.36324289020506,0.00199999999999978,1,0.636565244995606,0,0.53601018432006,1.19052764794882e-47,0.00300000000000011,-0.561552965685077,0.0314999999999999,Negative,-1.04602983931901,0.00150000000000006,0.110017992497058,-0.141376472109616,-90.8236699359186,0.956306180383303,-1.18282972431381,1.60390885897077,0.262524516302085,-0.445327284715517,-74.504419821875,0.904420387508259,-2.84971627710746,4.89220251324833,0.857924526678486,-0.401169759887009,-0.320980264620263,-15.0983065233126,12.7054002807146,2.70211614341403,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,41.7464727646512,61.4653957473633,1,NaN,NaN
BJH024,BLAES_study,AL6,0,0.500096480281158,0.944910684807737,0.647600585490675,0.371840615750529,0.279325773779084,0.228557173743358,0.151370676666248,0.0844719071551987,0,0,0.924589591851597,0.0314160427224626,0.0515389787635873,0.067242555285525,0.0510407200858125,0.0466890228788614,0.0468189601038026,8.7890625,8.99534020710101,-0.460189741677753,-0.0684419499421006,-0.49816104042579,-0.757287831670772,-0.708148688968438,-0.174880209580962,-0.924950176162827,0.227965995839901,-2.61191456432028,0.559991384340506,-2.82878137728903,1.10004763027964,1.16754668246327,-2.12939759174963,0.946013189202083,2.28649401590123,-0.977803811757811,0.205068707793867,0.0636521485488941,0.218376759292723,0.307641478133036,0.37820569864237,0.379978757625426,0.306147285040484,8.30078125,9.2046922378011,-0.884911115919099,-0.047230094803035,-0.306742433242302,-0.426614627551454,-0.333491670582448,0.0584616993526204,0.813624436293998,-1.46435797727323,1.20282405877181,-1.97881090708252,0.869733972599501,-2.01148000938533,-1.97967055137004,1.12213437499046,-2.22358545136069,-0.631536279540985,2.46518706511557,0.186943765216215,0.0613963398594332,0.191774402026711,0.292202419779861,0.372891291250832,0.369324377635319,0.309769441864397,1,0.759491496427609,0,0.567065766397129,2.50394228536373e-90,0.00249999999999995,-0.59042778777641,0.0270000000000001,Negative,-1.18739197992442,-0.00249999999999995,1,0.694246601677913,0,0.547395688052069,4.67694325486298e-86,0,0.643714494016031,0.0299999999999998,Positive,1.13441509406555,-0.00199999999999978,0.246528871277459,-0.360104037335944,-92.2698986034192,0.918774524102411,-2.7019061269817,3.99588750144819,0.17238744040057,-0.307068050930183,-66.0301506195427,0.925537820403223,-1.84355905636104,3.37652532383766,0.868227587434582,-0.385707675432974,-0.312106465055782,-18.0164910949605,14.0699578466888,3.79391341332626,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,39.7700370848266,63.4253693878788,2,NaN,NaN
BJH024,BLAES_study,AL7,0,0.498194458317787,0.195966235802429,0.577444731897416,0.355734367488368,0.229821592628047,0.203271224883302,0.149211672092857,0.0685276539674832,0,0,0.924589591851597,0.076691674395303,0.105416818585947,0.0962659938216727,0.064494158309802,0.0461387735038765,0.0463357434024062,8.7890625,9.70190712560756,-0.698648044088263,0.0515077950316221,-0.105548000499703,-0.124577030183259,-0.0876463377310386,-0.0565325538227051,-2.33969800817209,-2.50976368135544,0.529740026227382,-2.6662138278436,0.338067436686068,-2.44391889160296,-2.47032806803111,0.746014382145136,-2.38824725393914,-0.820012863805915,2.35353271592486,0.288943181277962,0.218719500426122,0.352711031573448,0.422185789926396,0.39419938297674,0.344457835050746,0.33411851275471,8.7890625,9.63223404652351,-0.875670257822593,-0.0121602980675117,-0.365508930383313,-0.544169314809306,-0.484346025557949,0.0598315214504607,0.328954150150708,1.52487286754658,-1.38768701401266,0.857100130554841,-2.28886027348256,1.45056070801093,1.20807546263142,-2.07579956740524,0.948350585569473,2.59828443343933,-0.504372010510354,0.163439744359506,0.0959078441910852,0.151410279331619,0.211966278561541,0.251544638852138,0.264197631124144,0.244651196249665,1,0.742019922645784,0,0.58311620454895,2.02148348579684e-142,0.0105,0.503817845376038,0.0379999999999998,Positive,1.26175103046214,0.00749999999999984,1,0.665497341898406,0,0.538568709486523,3.17476343467715e-56,0.00800000000000001,-0.712865349843046,0.0375000000000001,Negative,-1.15979595293747,0.00550000000000006,0.0522535867859783,-0.169311148913096,-117.366424537008,0.943699872398932,-0.55998422223454,1.91233784635492,0.32787027646603,-0.460110803229223,-62.1443094853533,0.894857939816981,-3.55706889053206,5.04712044588468,0.884729162987071,-0.362738169384912,-0.292703482438251,-20.7616425562115,15.2193441041199,4.73670508883817,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,38.2416501516917,65.4510980589359,2,NaN,NaN
BJH024,BLAES_study,AL8,0,0.498501287931811,0.283101497365847,0.66001222218703,0.461500676774607,0.224731779328861,0.290002363879954,0.271816625873724,0.0573785520512726,0,0,0.924589591851597,0.0757371214003695,0.11718461715716,0.127146786812994,0.0969328336060555,0.0777745796328082,0.0538299193456716,8.7890625,10.942763642838,-1.25770045117381,0.174209280431021,0.0933127275843361,-0.120724542906405,-0.179226194417343,-0.140882024381992,0.938724078509432,0.474664221069971,-2.75075037722213,0.250730912727653,-2.96345288792712,0.427016013828268,0.376620848618845,-2.72460344547282,0.467370700309513,2.70512769207407,-0.415539129425696,0.354175951342664,0.255046844988203,0.442651926167928,0.530501925979809,0.543622209720629,0.501509815100847,0.399720821689796,8.7890625,10.8896581945374,-1.27711819977846,0.114512324658067,-0.107803365885361,-0.58626555944915,-0.842293544255379,-1.20682068513857,2.71648569722932,-2.16561802876909,0.916732009076904,-2.08740626887436,0.832696479661463,-1.69544238155694,-1.83645422799833,1.25272250095166,-2.00020789395398,-0.498322172431546,2.6037731195758,0.186926480978963,0.108073584273532,0.204856965455331,0.246750840915572,0.294575947367194,0.288285310827019,0.244193983665855,1,0.782010477422875,0,0.636340276193758,2.55309016608229e-101,-0.00499999999999989,-0.644782937863727,0.0345,Negative,-1.47083249950031,-0.00749999999999984,1,0.64940294895085,0,0.52521486214352,4.72365929770609e-45,-0.000500000000000167,0.649704378183076,0.0265,Positive,0.995241262841177,-0.00499999999999989,-0.248315054900192,-0.38807924721126,-139.697920544074,0.88467217465895,2.76544262045502,4.31566382467384,0.516745951746341,-0.290414758216315,-40.0958299980763,0.886337366907829,-5.65017690233159,3.18681189690905,0.887776957079245,-0.356893217164975,-0.29065324016902,-23.6025092768813,16.3603980456795,5.64224711996002,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,36.938212784057,67.6668089443398,2,NaN,NaN
BJH024,BLAES_study,AL9,0,0.498458191413628,0.269487366933079,0.671772075158529,0.419233065088886,0.265892566868635,0.23713253951274,0.15322459861445,0.091682326439953,0,0,0.924589591851597,0.0847123625881629,0.0962330872531597,0.101978797492941,0.0902559229962038,0.080015567564899,0.0593028655681675,9.27734375,11.1585391389795,-0.98473792118948,0.18863601617804,0.237871207427353,0.125342124613436,0.0395834435229089,-0.0630838306211338,0.89496170959219,1.19666803464419,-1.9392767990254,1.00024794497129,-2.20947512329677,1.55362765083884,1.22291432362121,-1.99488745509192,1.03849421009233,2.67506310187118,-0.485917297398879,0.245454315154769,0.117228255296371,0.253513582245574,0.304696524237855,0.334206251879959,0.348384845758184,0.359381551369884,9.27734375,11.3516895466486,-1.14940781993902,0.221195725230976,-0.0870824786610643,-0.467445437266651,-0.581079450048536,-0.434774675187523,-1.2371649079403,-2.23577204173977,0.773161560617752,-2.58225077545229,0.37777019256785,-2.32396643562615,-2.47408385789139,0.609362136151415,-2.56603541113719,-0.274867434851997,2.84859447619031,0.261093289102477,0.214394005814951,0.329278823393316,0.37295127174891,0.386460192580011,0.35645236757339,0.307167739837632,1,0.778983058022557,0,0.525825384135311,7.60822302618308e-11,-0.00150000000000006,-0.842287909321933,0.0265,Negative,-1.38320755423541,-0.00649999999999995,1,0.65905459376783,0,0.534940855407184,6.05155492609346e-59,-0.00450000000000017,0.465486166924883,0.0354999999999999,Positive,1.08317540639968,-0.00649999999999995,0.177355220857055,-0.481626645591121,-84.0884558189409,0.879922333877605,-1.92750004299845,5.28756564299089,0.225847632916146,-0.213937102898978,-64.8871175162259,0.957270290997322,-2.44217294521778,2.38686427165512,0.885899874509274,-0.356417117933629,-0.296897710311712,-26.683281688252,17.5998609415044,6.67472754042979,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,35.8525993251213,70.1855205066256,1,NaN,NaN
BJH024,BLAES_study,AL11,0,0.499574301752317,0.760453586299854,0.724935085612411,0.406472707377981,0.319785899422613,0.171214691213839,0.110633473403892,0.0635486182961935,0,0,0.924589591851597,0.00998249597432195,0.0127284492482021,0.00709411373483639,0.0134601406502088,0.0253348954090391,0.0354362839034279,19.04296875,10.0777972187085,-0.0124995954774961,-0.0490762067402765,-0.0157741953162036,0.0832123215056184,0.234725324847343,0.493232253265987,1.12301305860486,0.337371869073225,-2.99795327235182,0.0462252027983155,3.0469774317215,0.508046880712188,0.465084064969206,-2.71418088530187,0.415109494055419,-2.64692796691932,0.50648319683062,0.15211260098255,0.149414756578621,0.249026014524046,0.29250137114621,0.34328922273621,0.349345533715027,0.316650134482618,19.04296875,9.88657627913503,-0.00625621909851244,-0.215847258472047,-0.376958192855439,-0.549920296016893,-0.669501237757619,-0.761777861973267,-2.52706358115137,-2.75252241272629,0.273668243278956,-2.91204372285658,0.143694917796971,-2.86864964276628,-2.95447771509529,0.160042403117677,-2.96084566209102,0.0525351428442069,3.08722562841082,0.1813907169833,0.161556141846215,0.263760024957775,0.295814319906239,0.310907219259865,0.305360134019956,0.290186563389021,1,0.78459496084538,0,0.555160392833846,1.2254711122149e-66,0.00349999999999984,-0.713105339793636,0.0305,Negative,-1.47812791694828,-0.000500000000000167,1,0.730488710157111,0,0.527895250358822,2.79708726867927e-29,0.00150000000000006,0.627015174821026,0.0274999999999999,Positive,1.22436737079083,-0.00150000000000006,0.195216048569423,-0.467951947992272,-98.6628236498823,0.884419539556657,-2.10771761577141,5.14694673604036,0.214158697570734,-0.195174601662736,-35.3437173797078,0.941116545736103,-2.32728081882258,2.17613697710951,0.873235386265669,-0.37303464276341,-0.313536465936297,-32.5688802958342,19.8874309857778,8.41555213189505,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,34.7861007695843,75.2578152011883,1,NaN,NaN
BJH024,BLAES_study,AL12,0,0.500680882640571,0.62579893197199,0.669803489258421,0.407370894179142,0.269278526925887,0.304204859751489,0.252152581907749,0.0755007139567699,0,0,0.924589591851597,0.0326566358308675,0.0419652465355217,0.0367541097113146,0.0512308804630606,0.0818294847385448,0.0879939974915898,19.53125,7.0911186189636,-0.0534215763467095,-0.122397627405559,-0.114580446069164,-0.0504790326527433,0.16588446905649,0.45332847518022,-1.84490373569032,-2.19900874903009,0.522984587545525,-3.02047977588802,-0.0744838432694911,-2.8178145916861,-3.00662967357127,0.0849186085376118,-3.09354140306888,0.649216205933525,-2.47851791326332,0.154648499779136,0.144607197059942,0.252190195467218,0.257791128855586,0.279142871629636,0.29362511193445,0.260542182656762,19.53125,6.88496641347716,-0.113168496647255,-0.516874450302721,-0.663295433817325,-0.735859438434496,-0.685094383111842,-0.582167928236443,2.86508442573116,2.48196557626745,-1.05132793479799,1.56341821756637,-2.52788207721585,1.13193045203833,0.608461643897292,-2.78278619391309,0.243363169873977,2.87414698833242,-0.40179505534189,0.117197492004326,0.0835509189873161,0.157995027151113,0.182443483861424,0.191953087443681,0.206517980443703,0.196971856757373,1,0.781831972709284,0,0.639336330566445,4.18250356375926e-270,0.00550000000000006,0.752259101005961,0.036,Positive,1.40680839288867,0.00349999999999984,1,0.689613167240513,0,0.532054891662854,6.78694880876592e-50,0.00999999999999979,-0.533838726097712,0.0335000000000001,Negative,-1.06592624263147,0.00649999999999995,0.36350636511243,-0.144891041028464,-48.96954603336,0.969061940691093,-3.93096579424859,1.63626124633161,0.0593410654684938,-0.500069671877512,-84.6009335073733,0.879480026695483,-0.649528104490665,5.48962865052877,0.885313700117351,-0.342140217728155,-0.314896369933756,-35.4350984942447,21.1118416069488,9.4446720446542,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,34.7445355181577,77.8347489118942,2,NaN,NaN
BJH024,BLAES_study,AL13,0,0.504278380846287,0.0021826901047738,0.698683898066064,0.393392906350379,0.317795969581442,0.361767692473762,0.249084106648407,0.122308852467723,0,0,0.924589591851597,0.0563715678473465,0.0837700096903795,0.0915309265612182,0.0896650820333741,0.0714356482686649,0.0645875329646754,20.5078125,6.10896739551017,-0.0966401891713269,-0.462357210428667,-0.707266344203186,-0.975734817172389,-1.24737695067119,-1.45385930609632,-1.14881391697884,2.98095380145552,-0.118010150223746,2.99895742717792,-0.12544899068637,3.02862478687217,2.72674727746427,-0.451976584403464,2.62483659919999,0.549736185654237,-2.63470852346952,0.0865756640815925,0.136423591029609,0.19828802317138,0.196271941874747,0.190241601416472,0.151078509561966,0.114118291339588,20.5078125,6.02266578712895,-0.0311322561009026,-0.13855268866428,-0.180280763797414,-0.180205739551304,0.12668893080337,0.60453257726332,0.369334615794978,0.292869565776978,-2.89618536810813,0.103147536794045,-3.09097293784579,0.016323234826393,-0.0942105086958611,3.04818307881399,-0.189956963826157,-2.539955754143,0.587114074883312,0.114764732597453,0.165589401377297,0.212775407461142,0.226418329462097,0.232124273939684,0.20627200450767,0.178586092554497,1,0.765241087798967,0,0.638646939287745,0,0.00300000000000011,0.710437783150203,0.0354999999999999,Positive,1.28329893135826,0.000500000000000167,1,0.707875676959135,0,0.544980263995913,1.52696910338917e-81,-0.000500000000000167,-0.57066492920151,0.0310000000000001,Negative,-1.1077112603029,-0.00199999999999978,-0.0981862242828911,-0.363950468522004,-96.2201190347322,0.910719335603459,1.07280678404811,3.9432338507272,0.439838807645669,-0.304083750872034,-60.4318643623026,0.92854527423151,-4.77221562526347,3.41737729422463,0.891185290846279,-0.357992830831849,-0.278621446504449,-38.597226764015,22.2199732622885,10.5600012253537,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,35.2976419165378,80.8262391637773,2,NaN,NaN
BJH024,BLAES_study,AL14,0,0.501255020399403,0.368734666784415,0.621095930049539,0.444837178163936,0.20384855224944,0.330068914327537,0.195402433455502,0.136425046396352,0,0,0.924589591851597,0.0282424585341076,0.0484136921796129,0.0529640373396552,0.0493751574203994,0.040587331043079,0.0275464375621866,21.484375,6.77425279868999,0.224143991518928,0.93241731105853,1.21345347122803,1.37094295929667,1.4101006903623,1.37379040427296,1.79404799460646,0.980429044424264,-1.9911189407045,1.12622724307335,-2.3163057654011,-2.982216395336,-2.81468352188096,0.300761760656975,-2.79744415601853,0.402895592369327,-2.72479521999233,0.139830019814733,0.159130572331087,0.199370857939726,0.22172058727725,0.244851421353861,0.267896355663949,0.269184107396881,21.484375,6.55808665460633,0.095063764294509,0.298728481778694,0.426501760814654,0.526889415461917,0.577214427167397,0.580391961452234,-0.383837135666399,-0.218963493462457,3.00259264270431,-0.0852107332014009,3.04166527992287,0.0975295311125489,0.109653575428661,-3.04351381528567,0.142963063315422,-2.93321404799432,0.2692674378735,0.11927249846359,0.152855103270835,0.199969900017418,0.222260549871593,0.22819240415688,0.234153884980236,0.215813827288063,1,0.806143318669481,0,0.608600093505256,1.90380134209032e-255,0.0089999999999999,0.789117883928985,0.0329999999999999,Positive,1.44093692806786,0.00700000000000012,1,0.643579332617188,0,0.561969225064528,2.75219319462839e-136,0.00950000000000006,-0.556736288572034,0.0329999999999999,Negative,-0.959731906721687,0.00450000000000017,0.405507191861005,-0.492347374167241,-56.7820859826238,0.875574777724409,-4.41203337427355,5.49165060332885,0.0693288176989755,-0.22084898546549,-110.394525496741,0.94312146154546,-0.73841977155714,2.4024375009692,0.884745363026611,-0.397083346078543,-0.24402962703323,-41.9561882514859,23.7275117276286,11.4864667975523,-29.84,49.21,-9.67,35.51,45.8,-9.67,right,left,35.9366573700176,83.9308863668852,1,NaN,NaN
