saccade_id,subj,task,ch_name_bci2000_format,session,trial,eccentricity,azimuth_before,elevation_before,azimuth_after,elevation_after,gaze_x_before,gaze_y_before,gaze_x_after,gaze_y_after,duration,time_to_image_onset,behavior_condition,remember_condition,typical_erp_score,peak_to_trough,trough_time,latency,amp,peak_time,polarity,4_12_hz_pow_pre_pre_pre,4_12_hz_pow_pre_pre,4_12_hz_pow_pre,4_12_hz_pow_during,4_12_hz_pow_post,4_12_hz_phase_pre_pre_pre,4_12_hz_phase_pre_pre,4_12_hz_phase_pre,4_12_hz_phase_during,4_12_hz_phase_post,4_12_hz_norm_pow_pre_pre_pre,4_12_hz_norm_pow_pre_pre,4_12_hz_norm_pow_pre,4_12_hz_norm_pow_during,4_12_hz_norm_pow_post,no_erp_phase_pre_pre_pre,no_erp_phase_pre_pre,no_erp_phase_pre
57,BJH025,BLAES_study_twosource,A2,2,20,12.341740073757,90.9710905012373,12.6860465684586,91.8125822139821,0.373027452678612,315.581954070344,5.52406866559854,306.499989318685,306.499989318685,0.079,-2.472,like,unknown,0.257448119454443,0.354487681333915,0.0110000000000001,0.0105,2.15731907954862,0.036,Positive,0.903597491112439,0.976067208980508,1.12167659431196,1.56165625859884,1.9283624940162,-0.793256080082308,2.5996681885441,-0.165382374187929,-1.0886053146872,2.14414901847714,-3.1858149177636,-3.07272797688485,-2.84550865777082,-2.15893286105472,-1.58669817345725,-0.770067357007826,2.65434146134729,-0.0536817365277422
58,BJH025,BLAES_study_twosource,A2,2,20,2.05100455370859,90.6066211548649,-2.78019320756338,92.6380165516974,-2.49725784204509,319.513928130007,174.671006942855,297.583144739089,297.583144739089,0.023,3.177,like,unknown,0.432725948722088,1.13083278669103,0.0165000000000002,0.00999999999999979,0.513880530970114,0.0409999999999999,Positive,1.3284809864606,1.93249005025457,2.40888172367308,2.46984784516478,2.06746541454476,-0.75141600814462,2.07180639148474,-1.17858877238463,-2.57429189078119,0.434876570677496,-5.91668073748051,-2.06616278068795,0.970802726819941,1.35945773157311,-1.2057037328395,-2.40144414196127,0.527130369439181,3.1245781473496
59,BJH025,BLAES_study_twosource,A2,2,22,1.8513809710919,93.3295024974404,-2.38899599319965,91.6932888812403,-3.25526183131317,290.104328984512,170.484798657206,307.787908896373,307.787908896373,0.029,-1.337,like,unknown,-0.447365476573764,-0.545931112679005,0.00999999999999979,0.0110000000000001,-0.278110766138958,0.0329999999999999,Negative,4.42858105544044,4.34529263367674,6.82671624607723,8.83539407747492,10.1569634185545,-2.28741390017588,1.63325239919026,-0.976387363847905,1.22684070989357,-2.01874474870897,-0.208438466365563,-0.666625809185375,12.9842138549619,24.0343783155197,31.3046126640507,1.03993860033039,-2.61538388700863,-0.0415870534014905
60,BJH025,BLAES_study_twosource,A2,2,22,4.62274555421482,93.963309931378,-6.13552934470367,92.825138793348,-1.65508930832684,283.240161745632,211.250256504158,295.56022278172,295.56022278172,0.056,3.138,like,unknown,-0.175573565756182,0.60803752750725,0.00850000000000017,0.0110000000000001,-3.19969243494121,0.036,Positive,3.03724052979364,3.35507813906309,3.56511463193515,3.54957416503684,3.3661385608864,-0.698544814060181,2.426436112952,-0.659170312949711,-1.82025607484574,1.44341534686471,16.3622086615615,21.9296530258318,25.6087849297602,25.3365682935666,22.1233943621329,-2.71311715341485,0.123247220420156,3.08967366498696
61,BJH025,BLAES_study_twosource,A2,2,28,7.00007236138629,86.4148439012205,-1.96884563841069,93.358390493009,-1.08105411316017,364.777795071336,165.944483405814,289.791675404273,289.791675404273,0.048,3.159,like,unknown,0.435166146631896,2.32092332115698,0.0105,0.0129999999999999,0.475004692285258,0.0375000000000001,Positive,3.26403998104554,3.44861945260292,3.66736098825489,3.82638407393098,3.69444259913135,-3.10104892243868,0.0175476908433869,-3.08220949770851,1.95349199335686,-1.20804076007833,4.78210587678685,5.19288275055015,5.67968642063958,6.03358821393793,5.73995585016197,-2.75447012487155,0.201867432155198,3.12141616377306
62,BJH025,BLAES_study_twosource,A2,2,29,0.515502999906263,92.9315684667119,-1.34811103602804,93.0428720496927,-1.85145471119242,294.409355611505,159.220877393759,293.205550505546,293.205550505546,0.032,-0.749,like,unknown,-0.39133886556458,0.511978469058553,0.0135000000000001,0.0135000000000001,1.9842263275923,0.036,Positive,2.17375937819204,1.83240240432362,1.58487137484209,1.63500039129816,1.78709720826943,-3.00143763292045,0.313629655457653,-2.44840640778318,3.01158264822503,-0.0676363940656664,0.846141050699584,0.173318326000543,-0.314571227905315,-0.215765742679013,0.0840207056626201,3.03287023439571,-0.0820862069933316,-3.11967901549562
63,BJH025,BLAES_study_twosource,A2,2,29,3.0894055179931,89.753228226385,-4.11925158929748,92.3946945670764,-2.5170399847954,328.719000228885,189.166154268711,300.212721228569,300.212721228569,0.083,3.13,like,unknown,0.863546528697177,-1.13507900985364,0.0225,0.0110000000000001,-0.481459694868853,0.0415000000000001,Negative,4.49076907930289,5.26906371070707,2.98418470341864,1.26581497430675,5.38846532629799,-1.96815648450205,1.43782315272478,-1.33752436153413,2.16363108503523,0.0389031651489874,-1.57460369323362,-0.495726428060676,-3.66304111220146,-6.04505681563167,-0.330211103544628,-2.37221203268141,0.567975194443159,3.07115288984244
64,BJH025,BLAES_study_twosource,A2,2,30,0.871580221125819,91.9018938911136,-2.31627184781705,92.0277222596064,-3.17872144259937,305.535648432136,169.669246051728,304.176848866654,304.176848866654,0.088,-1.531,like,unknown,0.642025408163756,0.237464641462346,0.0249999999999999,0.0135000000000001,2.70757646882715,0.0455000000000001,Positive,4.50652886310872,4.00034627019646,3.44964703590405,2.88210741910599,2.78048811541694,1.33790286387264,-1.98819615089264,0.982521411751737,-0.682247426279752,2.23469880979517,3.42815363034983,2.67415561247005,1.85384662334531,1.00845258545084,0.857082793931471,-0.870589517240583,2.46865922528564,-0.0960027840047814
65,BJH025,BLAES_study_twosource,A2,2,30,3.98418877276953,96.7980238995503,-0.383032806755375,93.0723920507739,-1.79492072881067,252.386849164569,148.818985275044,292.886235272319,292.886235272319,0.046,3.134,like,unknown,0.246492458026161,-0.594985469924431,0.00800000000000001,0.00999999999999979,0.156920969960846,0.036,Negative,4.69442168311358,1.11570381884222,5.03549265032226,9.57314950057037,14.9042188065966,-2.39496324793104,1.09301605295031,0.897460662788058,3.06446795183628,-0.0587581281289445,-14.1827159322307,-17.2125769578569,-13.8939539594484,-10.0522234404008,-5.53876366853651,0.884540121433309,-1.93656229245889,-2.58450002880239
66,BJH025,BLAES_study_twosource,A2,2,33,2.02227570630565,95.2736490584021,-1.90048072623172,93.2525143186748,-1.96840271222617,269.013802090486,165.251761654078,290.937479718217,290.937479718217,0.043,3.202,like,unknown,0.791944122305767,0.857310997075306,0.00950000000000006,0.012,1.19403533768316,0.0365000000000002,Positive,2.43133963430928,2.07824662412717,1.8463660766796,1.46288705454881,1.21334966532397,1.22837875860129,-1.73062384593651,1.68675207831206,0.737573659334693,-2.24400789423848,1.95830400153355,1.43537629991332,1.0919632097911,0.524034086643079,0.154471366190599,0.302299641361624,-3.06615913958723,-0.0422693697626134
67,BJH025,BLAES_study_twosource,A2,2,37,2.68473870449904,94.2525154714249,1.32029137948455,93.4038527909851,-1.22678411336288,280.10465491722,130.375545281147,289.299601303556,289.299601303556,0.05,3.175,like,unknown,-0.601449917102605,1.19462091984845,0.0105,0.0129999999999999,-1.86129045716518,0.0385,Positive,2.97824597888361,3.10137807760214,3.10475411649383,2.99466557149893,2.95533202025146,0.90218465937553,-2.30054642547737,0.826308861044775,-0.605972459522548,2.35850099036109,-0.614658414415404,-0.351049855951141,-0.343822230053263,-0.579506368889164,-0.663713986980125,2.92069118846505,-0.153445471051092,-3.13212040305033
68,BJH025,BLAES_study_twosource,A2,2,37,1.62105516264525,93.4987188832898,-2.81976678611327,92.6894141910468,-4.22434706343894,288.27264087892,175.154030975814,297.027562879886,297.027562879886,0.037,4.782,like,unknown,0.440303511697997,-0.571472357664983,0.00749999999999984,0.00999999999999979,-2.77613668652376,0.0425,Negative,0.697764982154401,0.976569746981961,2.9730036166274,3.84923512178185,4.10707520260017,-2.29816190655204,-2.18656928018511,1.03190209560484,2.93974597728223,-0.562739597303034,-3.21004779556586,-3.02438127988369,-1.69488133178841,-1.11136601563663,-0.939660666775904,2.79527297238277,-0.153446618388686,3.1166579594294
69,BJH025,BLAES_study_twosource,A2,2,43,0.471159055162531,92.9454528705384,-1.75941360943954,92.9004638541928,-2.22841983932344,294.259201953155,163.666579690242,294.745724676382,294.745724676382,0.079,3.685,like,unknown,0.391703238582848,-0.21019797037568,0.0150000000000001,0.00800000000000001,1.26618456297467,0.0329999999999999,Negative,8.83939189087155,9.36057773527169,8.03102420054014,6.14235289705517,3.84074365967917,-1.66045768758007,1.34520219720119,-1.83067032705422,0.247081975768751,3.11166094372976,3.02707780329718,3.49045273058696,2.30837578221323,0.629199462806628,-1.41711093583072,2.4027832050933,-0.406012537808054,-3.13723101101684
70,BJH025,BLAES_study_twosource,A2,3,1,4.16471970466047,99.1150483095389,-5.87543991200379,97.7160667146292,-1.95271882639355,233.241325093462,209.248722209506,248.711926088205,248.711926088205,0.038,-2.321,like,unknown,0.861217248869421,-1.69050475524302,0.0129999999999999,0.0129999999999999,-0.793284773217759,0.036,Negative,11.4900407987996,10.3323417413747,8.64104542947748,7.00391437443094,4.01236676721671,1.64643492862573,-1.76883012550466,1.1190848718696,-3.06939308990975,0.262721619168767,3.59753628976125,2.81015622054961,1.65986331966296,0.546409563988009,-1.48821674663339,2.5643617973575,-0.283912714616463,3.12804802945835
71,BJH025,BLAES_study_twosource,A2,3,1,8.53446011669569,98.1121209511193,-0.326568224124844,90.7245464969391,-4.59982847449743,244.343369497215,148.200128023194,324.875492920904,324.875492920904,0.057,-2.054,like,unknown,0.69607814271045,-0.951074483346552,0.0139999999999998,0.00850000000000017,-2.8221994903248,0.0425,Negative,1.41424379279015,2.54412184141288,0.782292651807484,1.93918309775994,6.71245500259917,0.907382828521884,-1.92048550577656,1.2418889989853,0.559957059595334,-2.52327415212624,-4.93814378247423,-3.92443188114589,-5.50512213332637,-4.46717506016694,-0.184657540590459,1.69274789542382,-1.61049695552921,-2.70687230762648
72,BJH025,BLAES_study_twosource,A2,3,1,5.75543036012204,90.1131200875316,-4.27643850895243,95.3265850949138,-1.83825040156278,331.492179751278,190.992294956893,274.910430849383,274.910430849383,0.047,-1.753,like,unknown,0.761604651456767,-0.64312679791407,0.00850000000000017,0.0110000000000001,-0.906951232400173,0.04,Negative,7.20347305065939,3.03512398802162,1.09515778775229,2.19601944959427,2.96516705854653,2.75259511912687,-0.765079506967245,0.284386385332575,1.6672787106132,-2.07794361518681,1.20428723754794,-2.51406808677812,-4.24460541495939,-3.26258717221025,-2.57647282238886,-2.80238536981027,0.16219790980247,3.04190344489719
73,BJH025,BLAES_study_twosource,A2,3,1,5.23069689723626,95.2373746846191,-1.95536996384127,90.9816131579709,-4.99653484905504,275.884031433585,165.886664377813,322.093142522898,322.093142522898,0.045,-1.386,like,unknown,0.475662995574709,1.69012926404948,0.00649999999999995,0.00850000000000017,3.06337370133579,0.0419999999999998,Positive,2.10522065414411,2.31431749407869,2.47987275550669,2.65346659988229,2.77400757640774,1.38755250459618,-1.63521216849824,1.73622990973419,0.751040631235147,-2.31093986874411,-6.50654628381255,-4.49342122288673,-2.8995021284943,-1.22818983776672,-0.0676555093293641,-0.154276546815805,3.00292148186874,0.00248234858113561
74,BJH025,BLAES_study_twosource,A2,3,1,5.16043651838619,90.6881688664786,-5.25831867379507,95.8484752873613,-5.29496158431086,325.269196612497,201.695454642557,269.208944112016,269.208944112016,0.038,-1.173,like,unknown,0.803231474654414,-2.53843887813136,0.0245000000000002,0.0110000000000001,-4.73700700507644,0.0425,Negative,5.39562008884757,5.29921061069354,4.91369924709368,4.95005141568134,5.23310146585302,2.24354362482196,-0.63585227253888,2.61371522419898,-1.46078443918017,1.757497222893,-2.70098506266116,-2.73803952715128,-2.88620874667785,-2.87223698616362,-2.76344822147126,1.50876005512191,-3.05670129534641,-0.308818727423628
75,BJH025,BLAES_study_twosource,A2,3,1,4.08455134878056,95.4094607357981,-5.54587508603254,93.1005172432091,-2.17655176096325,274.005711757076,205.100137788968,299.132645224108,299.132645224108,0.033,-0.716,like,unknown,0.839237413885641,-0.938708054370627,0.0089999999999999,0.0114999999999998,-2.78073242804274,0.0329999999999999,Negative,3.80688781613869,4.36770258325857,8.28684867465059,10.5150835631921,11.9945010406409,-2.96833586960449,-0.899663177099178,1.98029785147986,-2.08670943140235,1.19189503311266,3.1362937438862,3.90786891589063,9.29987354356095,12.3655037983099,14.4009027598798,-2.09245720709284,0.0342861648690563,3.10334770949303
76,BJH025,BLAES_study_twosource,A2,3,1,1.24682977370707,93.0234261939888,-3.08529973668902,93.5792321043824,-1.96920642760867,299.969237811856,178.095608606088,293.934779452637,293.934779452637,0.032,3.269,like,unknown,0.610062397621653,2.71664856353263,0.0179999999999998,0.0139999999999998,4.33610569575642,0.0455000000000001,Positive,3.67421595731481,3.08529643876579,2.51461173835758,1.79479147009225,1.46322252217703,-2.36358549309316,0.933407403195381,-1.93638165085268,-2.73603419801969,0.676648562492764,-4.12874726757052,-5.00722687750959,-5.85850596951181,-6.93224764146377,-7.42684248992476,2.5120895547764,-0.395038675479936,-3.14046435010367
77,BJH025,BLAES_study_twosource,A2,3,4,3.2134264302586,92.5452749207999,3.13870221052851,93.3949431892351,0.0396421503975629,305.155601129168,110.59894789044,295.936384120445,295.936384120445,0.048,3.171,like,unknown,0.455382071089792,-0.518461157497122,0.00950000000000006,0.0089999999999999,-1.96666328524949,0.0329999999999999,Negative,3.50478211429004,2.51825715274223,1.64741469597632,2.49619223054523,3.66774564464763,-0.27146894833281,-3.03646493453962,1.35711026836892,-2.18255721532636,1.30173442862548,-3.45095056820317,-4.66618863779742,-5.73892470361428,-4.69336902805776,-3.25020604194679,1.93330213415227,-0.920500582806384,-3.12304140796999
78,BJH025,BLAES_study_twosource,A2,3,5,4.10668597874412,97.1107415858763,-4.35391552405214,93.7781170167602,-1.95423154291279,255.373134966049,192.201238269627,291.773739223316,291.773739223316,0.04,3.138,like,unknown,-0.281000389592878,0.366276984827704,0.0135000000000001,0.0129999999999999,0.909650844694505,0.0375000000000001,Positive,2.95104067989515,2.41662258874715,1.84963166338893,1.03216023681195,0.980295430285031,1.94657270158109,-1.19792141042254,1.92078131004542,0.156629943153536,2.5247110809324,-2.55577178379915,-3.47321650505478,-4.44657957057587,-5.84994681714362,-5.93898402182516,0.774095565040839,-2.54846623428708,-0.258467951607971
79,BJH025,BLAES_study_twosource,A2,3,5,0.611245707312696,93.6324688451147,-2.7689657483544,93.7939307706756,-2.17943087974834,293.356414740215,174.677369802396,291.601868576224,291.601868576224,0.042,5.638,like,unknown,0.895368982301872,-2.26891267295552,0.00550000000000006,0.00800000000000001,-4.60129720335052,0.0354999999999999,Negative,5.81456994303243,6.06616938793898,4.29722630706104,4.30541308893189,5.9220690439742,-1.72273272635869,1.43958255784622,-1.01661768574196,1.91839424195178,-0.614769791594641,0.0284680994230459,0.291505906595333,-1.55785790730154,-1.54929893312771,0.140854387855514,0.882577870276429,-0.298302864354678,-3.10642126590791
80,BJH025,BLAES_study_twosource,A2,3,6,0.673533882709084,93.462729981238,-2.26805661072682,93.3462728056362,-2.93144610220829,295.200227054246,169.231038681621,296.464875257496,296.464875257496,0.037,-2.65,like,unknown,0.573446867584202,-1.15071466768006,0.00349999999999984,0.00599999999999978,-0.42524987333659,0.0329999999999999,Negative,6.42519224165545,7.93194468674065,8.41593575109328,8.05984286833274,6.5979723577916,-2.01419147848513,1.17317272844263,-2.02743828481295,-0.0138255751882016,2.90572689092296,-0.410701415076899,1.85085382776616,2.57729866125306,2.04282219262475,-0.151367654722757,-0.710479431453499,2.72165410285065,0.00864511254819943
81,BJH025,BLAES_study_twosource,A2,3,6,1.15296230681434,93.8094374943783,-1.7601849026262,94.0789670617109,-2.88120046597408,291.433328755627,163.725781948577,288.502867606186,288.502867606186,0.028,4.418,like,unknown,0.680525312696325,-1.37029479140825,0.0114999999999998,0.0139999999999998,-1.48706717380657,0.0329999999999999,Negative,5.88312299563854,3.44649066602583,2.89214741532955,4.11347392577585,6.1288546935344,1.50499401813901,-1.64564089436474,1.08154632620523,3.08496013819232,0.0468149380288378,3.7411851075739,0.791056954454772,0.119891423859271,1.59860024620797,4.03870229605822,-1.31072696538818,2.45906011519969,-0.119676584563162
82,BJH025,BLAES_study_twosource,A2,3,12,2.44182903110258,91.0574786889887,-3.61710877603338,92.9764295345077,-2.10709001137604,321.271938353552,183.830204928664,300.479187348091,300.479187348091,0.038,3.2,like,unknown,-0.302969857217017,-0.128451924348733,0.0329999999999999,0.0135000000000001,0.247959221178861,0.0339999999999998,Negative,3.81502126671203,2.58012343950395,9.56738487534924,16.7456512721033,27.6821829682222,0.0795246971752776,-1.71610353647652,2.14129872459454,-2.04669688768717,0.914704587055654,-1.89149538592377,-2.81020510012079,2.38801034354738,7.72832508416179,15.8646240454807,-0.78752535407763,2.34026185615269,-0.366386655043877
83,BJH025,BLAES_study_twosource,A2,3,12,0.61825056351005,93.5496248384538,-2.7217375027482,93.3433278871079,-2.13892078443457,294.2564040589,174.161424887465,296.496851191839,296.496851191839,0.022,5.158,like,unknown,-0.294990923736475,-0.82072908974717,0.00649999999999995,0.0089999999999999,1.00037125787855,0.0415000000000001,Negative,5.36430898742909,5.57750115956691,5.26728121421008,4.6779046659514,3.88365277577203,0.93538617632757,-2.25520802607126,0.841003617071201,3.05466605298815,0.479133438853927,-1.09850036524578,-1.04647470497937,-1.12217822318625,-1.26600481757394,-1.45982750154056,2.75305292732164,-0.372924504283539,3.11205791548153
84,BJH025,BLAES_study_twosource,A2,3,15,1.92971975400405,95.3747351621694,-1.05287892166139,93.6030244611911,-1.81764000921247,274.384826428626,156.075411612116,293.676307316701,293.676307316701,0.031,3.247,dislike,unknown,0.410947938873508,-0.558141322962116,0.0154999999999998,0.0089999999999999,-0.402386098328107,0.0329999999999999,Negative,8.97637987742651,9.19521903946448,8.76028491417543,7.72003193056373,6.42048051586116,0.860085250355312,-2.62634733548072,0.167093949527619,2.03057096187039,-1.68534589028452,3.82214112430755,4.02024534426362,3.62652109116257,2.68483175203231,1.50841242696756,-0.306694544892235,2.93552215273957,0.00205752544960827
85,BJH025,BLAES_study_twosource,A2,3,16,2.74551240142659,92.1338610323947,-3.09257387515821,94.2382681560605,-1.32925059105741,309.614978255894,178.151214465553,286.769949608897,286.769949608897,0.046,3.167,like,unknown,0.816480868957341,0.375293626451027,0.0354999999999999,0.0110000000000001,-0.528220308052699,0.0455000000000001,Positive,2.76528183298036,2.69543085791712,2.42498595742103,1.81863780694199,1.45652723842335,0.38155193138511,-2.84745662654709,0.290678040825224,-1.02650623390826,2.05459088562184,5.22666621274058,5.01751987797795,4.2077593894122,2.39224438553457,1.30802046287749,0.0201130274069349,3.09419598617893,-0.0300160924005026
86,BJH025,BLAES_study_twosource,A2,3,17,1.09758259466339,93.1052845518482,-3.16531485710932,93.2217120319038,-2.07392482875286,299.080906385901,178.967873655299,297.817190814069,297.817190814069,0.03,5.515,like,unknown,0.1465003504055,-0.73270923314785,0.00499999999999989,0.00700000000000012,-1.6727111505368,0.0329999999999999,Negative,6.27199253450336,6.61375336289141,6.66510589386636,6.82179143154775,6.80842301477624,-2.54973417087415,0.123919953929246,2.65669183039097,-1.851517315736,0.895925867998904,0.686965195383814,0.979572751089035,1.02353957618929,1.15769003577108,1.14624431282615,0.941317516908866,-2.63543053009137,-0.208384110459484
87,BJH025,BLAES_study_twosource,A2,3,19,4.41487106241902,90.423816082039,0.776562018190713,94.1209827338257,-1.63632945195493,328.130043488212,136.226609597925,288.045878211207,288.045878211207,0.053,3.156,like,unknown,0.843168946236072,3.35714704902539,0.0110000000000001,0.0114999999999998,1.72810639355436,0.0455000000000001,Positive,1.50300405561542,1.77770000453027,2.09016294910141,2.75476597721366,3.09078957480287,0.341839410489249,-2.98081770481005,0.0309295986521374,-1.39796361730228,1.72569605223852,0.750020657860523,1.24144351310812,1.80043039655803,2.98938538104661,3.59052156965872,2.05436494067682,-0.821579147644081,2.99395041200801
88,BJH025,BLAES_study_twosource,A2,3,22,1.58680653479675,94.2193040235377,-4.22524169352241,93.7813043314528,-2.70008227608199,286.976283207446,190.559620508125,291.739098627778,291.739098627778,0.063,3.194,like,unknown,-0.303505713011431,-2.37356561994579,0.0139999999999998,0.00999999999999979,-0.541244838230374,0.0335000000000001,Negative,4.97621652360006,5.24892881426892,4.97590381547356,5.24327127689653,5.41955623414411,2.20932866514855,-0.820698650380382,1.91215547045162,-2.50355930588867,0.521960154087577,19.0801701052648,20.3667645640321,19.0786948195643,20.3400735915947,21.171745859106,-0.0497109315875887,2.83997747588653,-0.00866001536967941
89,BJH025,BLAES_study_twosource,A2,3,32,2.02190865224029,92.3076538816017,-3.78787979056154,93.5326249446072,-2.17929019318027,307.731529106584,185.712504768444,294.441065079728,294.441065079728,0.034,3.187,like,unknown,0.745234351276107,-3.13797350978766,0.00550000000000006,0.00700000000000012,-1.79380892617311,0.0339999999999998,Negative,12.2489601144856,13.6048352280672,12.1249667949263,9.69401586883849,5.54372683173773,1.54452360726359,-1.50888150908572,1.55607821894483,-2.69005288587595,0.212260025472079,9.83908000468813,11.2640844396079,9.70876488310897,7.15387187264798,2.79198026122566,1.82432360723985,-1.71587625501763,0.512039343196755
90,BJH025,BLAES_study_twosource,A2,3,33,2.38073559819903,92.4087089260006,0.693611265384605,94.1772416583774,-0.900187330123566,306.63615350576,137.117963225757,287.433894356705,287.433894356705,0.055,3.138,like,unknown,0.212046253274906,-0.418287698259818,0.0129999999999999,0.0139999999999998,-1.90231302822845,0.0339999999999998,Negative,9.44850357074514,9.79787165356819,7.49105518649878,5.20724175325657,3.0333678150072,-0.411543086828269,2.44585009375754,-1.06155062796343,0.672971943504901,2.82290579895587,3.26563039166249,3.62425795039343,1.2563027801885,-1.08803969535299,-3.31952889483444,1.06518947013631,-2.79945730437356,-0.049181653219309
91,BJH025,BLAES_study_twosource,A2,3,33,0.469270545637674,93.7751993773964,-3.48100151306709,93.6377296348138,-3.03231797773584,291.805448691539,182.427056076905,293.299257757578,293.299257757578,0.024,4.359,like,unknown,0.830283150511611,-0.606311872729031,0.00550000000000006,0.00800000000000001,-0.00167997865677045,0.0419999999999998,Negative,15.2225680662011,12.0694003735392,8.07347519703777,5.54975029337753,2.48043384695285,-0.346922517190241,2.71196479050194,-0.605005604155564,1.28254875040727,-2.50505139067109,2.9971144470503,2.06155293775684,0.875940831603566,0.127138322493562,-0.783544079143035,2.5395817985337,-0.603430937409492,3.04247875303182
92,BJH025,BLAES_study_twosource,A2,3,37,2.42082184471507,93.4407461299282,-1.62189124514116,93.8183653546506,-4.01307967873851,295.438980697337,162.217507591363,291.336290677101,291.336290677101,0.033,-2.417,dislike,unknown,0.394904251958806,1.81708157855221,0.0274999999999999,0.0110000000000001,0.05218306547583,0.0379999999999998,Positive,3.74154496123757,3.51257824354916,3.10924660249373,2.41859072361058,2.07440855174846,3.06850376359238,0.0662426821473838,-2.84132414369342,2.55031554602539,-0.331134594901529,7.74195864828798,6.98771995309714,5.6591061975695,3.38401838492235,2.25024874873221,-0.485894965682648,2.79941159759159,-0.0876282357566916
93,BJH025,BLAES_study_twosource,A2,3,37,3.55649409068304,90.733409994638,-2.17695975399749,94.2798178186558,-1.90929996469666,324.779565117876,168.200808728161,286.317845426108,286.317845426108,0.043,3.177,dislike,unknown,0.717530549065073,1.35436739793957,0.0179999999999998,0.00999999999999979,0.423871662181362,0.0430000000000001,Positive,2.90462472100671,2.89777386726476,2.90107144370746,2.96684186873782,3.02413887572429,1.54370001005988,-1.40310078162627,1.9991265467485,1.13950179276967,-1.73787931524058,2.28629696567272,2.26335809122553,2.2743994438581,2.49462010232476,2.68646901619301,-0.658559226468842,2.59791195738501,-0.205374830045662
94,BJH025,BLAES_study_twosource,A2,3,37,6.19445137095707,94.0351337858309,-2.26927293067415,88.1527943010373,-4.21074401539056,288.979575494011,169.260363164721,352.711876096742,352.711876096742,0.082,4.84,dislike,unknown,0.770755054116344,-0.699667286591126,0.00999999999999979,0.0114999999999998,0.491131757694055,0.0335000000000001,Negative,5.98317683557132,5.47047971105751,4.30539672974264,4.00730951262944,6.00377143889261,1.94372500132697,-1.50609839543732,1.17617805948677,2.6706076534488,-1.12526459093818,3.12458712167683,2.62726979193381,1.49713675725763,1.20799150608065,3.14456393184632,-0.369674592295462,2.782199550058,-0.0719990628094467
95,BJH025,BLAES_study_twosource,A2,3,41,2.29027946489908,96.4323709274561,-2.41231801110458,94.1588706128722,-2.13559369535824,262.817398947128,170.915259937438,287.633743946346,287.633743946346,0.035,3.258,like,unknown,0.455743491521894,1.36823665763844,0.0110000000000001,0.0135000000000001,1.12235816014036,0.0415000000000001,Positive,2.94047155119919,2.38023080988569,1.67819085090073,0.767803726221431,0.623012984244496,1.80048248383111,-1.32709917293428,1.9893853390805,1.35107954518903,-1.12224010193237,5.78731593429503,3.41840691327352,0.449917352771481,-3.39954255480035,-4.01177238661408,-0.132093963133427,3.00050838457655,-0.0795174179851987
96,BJH025,BLAES_study_twosource,A2,3,42,2.59985205665123,90.5888939763914,-3.52944963292752,93.0712986385058,-2.75685801377394,326.343588006409,182.873286182956,299.449739906339,299.449739906339,0.04,3.159,like,unknown,0.377503264505879,-0.660148268489487,0.024,0.00999999999999979,-2.73820228286983,0.0425,Negative,6.34441330781901,8.34417251130487,8.33971667669756,7.37739280659184,5.36710999155486,2.10950085600838,-1.24192697736674,1.89496871890812,-2.13412146898995,1.39414425862123,6.80062482157471,9.52992031675044,9.52383893990278,8.21044770809781,5.46678946087203,-3.11269604438236,-0.0124968788210796,3.1110118310028
97,BJH025,BLAES_study_twosource,A2,3,44,0.795220345225251,93.4969059706412,-3.13058932658893,93.3226311561175,-2.35470036128339,294.829039749752,178.603807431144,296.721570952635,296.721570952635,0.047,-1.211,like,unknown,0.409310767114115,0.0153925685050616,0.0354999999999999,0.0110000000000001,0.179400588994679,0.036,Positive,2.591071016698,2.76188772211501,2.83103548155594,2.57493176762872,2.196903627816,-0.890621010779556,2.11083964708194,-1.01951285370731,-2.22903514960387,0.861595411455187,-3.12789727001054,-2.92061189358181,-2.83670136908174,-3.14748218303434,-3.60621779130189,-3.12507278503082,-0.0711102935216364,3.09216644925195
98,BJH025,BLAES_study_twosource,A2,4,3,3.97635262543995,90.210821494622,-2.40776252710682,94.0695180850973,-1.44763710587386,335.286590676738,173.274497596704,293.322351487936,293.322351487936,0.04,3.166,unknown,remember,0.773930151223889,1.14239445116788,0.0105,0.0129999999999999,1.95310974279026,0.0419999999999998,Positive,4.89922118704513,5.20890354396052,5.42133734022966,5.33324100074939,4.94713069779536,-0.974356614237875,1.98857794687974,-1.24736824156855,-2.65321550623746,0.411668808898593,4.17676877619209,4.83312820057703,5.28337317296726,5.09665648930586,4.27831107654076,1.24150553266882,-2.19531743867855,-0.12974488069314
99,BJH025,BLAES_study_twosource,A2,4,3,1.80913860300738,94.200744446259,-1.55247053362045,93.9512983498777,-3.34432966030749,291.890318150607,164.023453116655,294.612047506422,294.612047506422,0.035,3.655,unknown,remember,0.362363954223089,0.200628022168702,0.012,0.0145,-1.5711857591596,0.036,Positive,1.06551741828124,0.741706004345089,0.415811228244945,0.550477127824999,0.761015689226454,-1.43432762834853,1.63166479052864,-1.84096924678108,2.20308933507005,-0.841035362475864,-4.54192987482751,-5.84200596423702,-7.15044658070895,-6.60977411343955,-5.764479173865,-2.88178783271295,0.0393389452432251,3.05271812912636
