train_mse_sin_ch,train_mse_cos_ch,train_mean_abs_ch_err,train_rmse_ch_err,train_mse_sin_sac,train_mse_cos_sac,train_sac_mean_abs_err,train_sac_rmse_err,test_mse_sin_ch,test_mse_cos_ch,test_mean_abs_ch_err,test_rmse_ch_err,test_mse_sin_sac,test_mse_cos_sac,test_sac_mean_abs_err,test_sac_rmse_err,fold,perm,max_depth,min_samples_leaf,n_estimators
0.27756548427309713,0.3299947501396127,9.817483485852007,12.62720747992752,0.27720755590080065,0.3246692156099112,3.6150193165123583,4.32278010583762,0.4238802118904912,0.5798918215694256,88.87764150589848,103.18874875969593,0.4233111596263066,0.5739977906856887,86.87838100068318,99.59474312608128,4,obs,40,5,200
0.2745483288570214,0.32832991004493706,9.225229792076698,11.94089044977638,0.27422730249430743,0.3232550821651339,4.255458752662861,5.239059550666039,0.43426467524403595,0.573127161030058,89.61080581114564,103.95094296028276,0.4338964953212152,0.5671582586670526,89.25641545942783,104.1580409868773,0,obs,40,5,500
0.2761557793237131,0.3341543812751409,8.872794776273947,11.372198739317454,0.2762352707079605,0.3289915608999034,3.47611465543595,4.279562583711009,0.4476438591711211,0.5551519177329938,88.58826838526413,102.84493819641456,0.44596747660239155,0.5510856450678772,86.20352292427049,98.77672303404778,1,obs,40,5,500
0.265111766299907,0.32117530001744393,8.956778262622436,11.415263243327002,0.26475204869396746,0.3167027132484865,4.112642657229907,5.013829021449139,0.4574267565063054,0.5481373345291777,89.66267007197352,103.67572689755116,0.45928619740490495,0.5401809283235921,90.2284031487519,103.10359298911013,2,obs,40,5,500
0.26568326377947327,0.31549060484892905,8.888542345303964,11.418848003103715,0.26507663979235085,0.3114094609865779,4.037120637331118,4.908125073184629,0.4327954588831106,0.5739888691799407,89.63593587139064,103.83555481264749,0.43577572324024616,0.5642844078972361,88.82639806402523,101.99015393739909,3,obs,40,5,500
0.27818444297778144,0.330772414944111,8.778704109526437,11.242325565334811,0.27820554791149754,0.3259514264652114,3.6424778137047227,4.339093443205072,0.4233607958120719,0.5790931157526507,88.7248739614872,103.03147642648707,0.42330215641087804,0.5738882573940997,86.42870907957432,99.27004383632082,4,obs,40,5,500
0.1462644323611027,0.18222299114800258,5.17090468945955,6.866095541663891,0.13853273207489872,0.17014762118704604,1.4467931574777388,1.6674871748818751,0.4378196329212207,0.5774730532402924,89.8117161361728,104.01865531573523,0.4339348588573161,0.5670675364931391,89.20921151941074,104.03873482674089,0,obs,40,1,100
0.15188635698744052,0.19143276036782883,5.129278731014526,6.773226504223739,0.14466502513119525,0.17941174129564372,1.1188262393309722,1.3183972078393478,0.4510447942772099,0.5592794630535605,89.06665048391082,103.30556919810945,0.44602921095143394,0.5510794204304121,86.0691522309074,99.33412518023626,1,obs,40,1,100
0.1338980630197033,0.1703295182372271,4.8969431814130875,6.352732623824341,0.12774696316360734,0.1605161754281007,1.3860770624560708,1.5910308668507736,0.4607386532655599,0.5534185052729961,89.7949760670416,103.86212818401353,0.45892228423822096,0.5408061813170356,90.41673499965236,103.05869445921591,2,obs,40,1,100
0.1330768629882554,0.16505170760336801,4.863183485225227,6.3079248939544605,0.1268356759996958,0.15565767291414478,1.347023180884131,1.5481495141060015,0.43651221483098746,0.578685695062425,89.6503894402076,103.83055271469041,0.43579183667634297,0.5642896413951177,88.92501066445406,102.14491618592919,3,obs,40,1,100
0.15483256609617513,0.19133444289095203,5.170409133551215,6.822176266021609,0.14782674483852792,0.17995692841250466,1.3033936845270035,1.4984633711683166,0.4266738258834152,0.5831655452598629,89.00931764658287,103.27703688814567,0.423301507908525,0.5738617176725002,86.64265028323052,99.71089753758731,4,obs,40,1,100
0.14512902380198578,0.1806507923745304,4.207723185428251,5.519373371527493,0.1384535327976247,0.16992946648268992,1.4332798243108564,1.6424263169766085,0.43625918434578115,0.5756237013813328,89.85016706585209,104.08731636048482,0.43391734846455243,0.5672057296387352,89.26831110599812,104.14249395038485,0,obs,40,1,200
