train_mse_sin_ch,train_mse_cos_ch,train_mean_abs_ch_err,train_rmse_ch_err,train_mse_sin_sac,train_mse_cos_sac,train_sac_mean_abs_err,train_sac_rmse_err,test_mse_sin_ch,test_mse_cos_ch,test_mean_abs_ch_err,test_rmse_ch_err,test_mse_sin_sac,test_mse_cos_sac,test_sac_mean_abs_err,test_sac_rmse_err,fold,perm
0.4142079702230055,0.5300313860724445,54.76372660897415,72.56010498117041,0.4445114482840337,0.5539606758440322,86.87817655620675,100.49166084488523,0.43800036672628895,0.5619004060969892,88.26862596017409,102.3778473645292,0.4489962784270151,0.549811119788596,86.99428686739675,100.94319965022176,0,4
0.41528301077417806,0.5306394846759296,55.460509511362616,72.79909264655663,0.43847153944660117,0.5599082707976886,86.72550449394292,100.33258429094786,0.43642823361379124,0.5634705961136793,88.34452924855846,102.25321227358779,0.4734909914947028,0.5257453812432441,87.46456279930284,101.18909966899346,1,4
0.41658393415290906,0.5328836417755225,57.92774451817432,75.30454536130938,0.44566551401480026,0.5525331439918567,86.5002054881377,100.15692110605704,0.43727344517558153,0.5627171996500178,88.42319742320778,102.27021672249171,0.4444850200853018,0.5550591952343041,88.13705477916226,101.73788933030151,2,4
0.41364493245562906,0.5294267787623255,54.719042363226606,72.42714590928004,0.44841225738057017,0.5501312255115016,86.998796222412,100.86089918151518,0.43876576890044316,0.5612972004858149,88.46580895074429,102.52516749953557,0.4338233511817676,0.564713831847077,86.72658411022748,100.10093873420865,3,4
0.41698921952508394,0.5331062973108224,57.55983966194492,74.99894478457577,0.4501240599530166,0.5486610082790956,87.31967340787659,100.95458464123327,0.4366219537836641,0.563207495506428,88.29481436520152,102.21388452224944,0.426709279724402,0.5706907076094415,84.82328367504665,98.4437028475623,4,4
0.4097990189026336,0.523779952228525,51.55106520589356,69.62024326212166,0.4388421541338814,0.5594701520840306,86.67234105031343,100.65029063918124,0.43786762693384856,0.5623782658041191,88.5513257278676,102.55722706771837,0.4484707829036129,0.5506834137059881,87.45086471086834,101.16849826757318,0,5
0.4141134771683086,0.5293412697199912,54.65769686717173,72.13606364954056,0.4381997036213838,0.5598765618088226,86.05719169307721,99.98798867326572,0.4369213635100612,0.5632253957296199,88.58670419554747,102.5402579469053,0.4513786400371401,0.5493528890823987,90.02425912534702,103.58868651635024,1,5
0.4123922126433373,0.5270431758077985,52.13767739909333,69.76484968593915,0.4400719782096168,0.5586381396380896,86.9451760509656,100.87956636468849,0.4373106526910751,0.5626296929291335,88.33679193008638,102.30984317867352,0.44396258951091055,0.5541780281563257,86.80933133809164,100.16608208030324,2,5
0.41339259814481283,0.5283487227046403,54.768413605949505,72.54101627438152,0.4461804811808314,0.552401529302642,87.00326364226136,100.73364871623846,0.43693145434763525,0.5631170691811629,88.36604751244762,102.27293612413156,0.41945477989394786,0.5789919761614583,86.08317295654075,100.18305796153436,3,5
0.41208653319828137,0.5270945904138152,51.938924725096186,69.45497241346473,0.44076881862848094,0.5583429117327563,87.65616592826527,101.42011468958214,0.43828304945148056,0.5616663632584415,88.38976832513288,102.41158541025867,0.441344631620524,0.5558129813299881,84.1714705224892,98.29098365627392,4,5
0.41399463877688014,0.529461498162858,56.32770704406211,74.02313177491581,0.43173450200495234,0.566468808456268,86.36905081002082,100.64776437603831,0.4380558492765996,0.5618504397732458,88.26086827613788,102.23669429644193,0.43602602771651455,0.5627725984771398,86.72841743383239,100.72396887479442,0,6
0.41553385000779053,0.5317967874403475,56.98393028042206,74.5817343447503,0.43137970411050547,0.5662701428219603,85.33459803959147,99.59693107767485,0.4382488604109214,0.561614860369069,88.31805889151012,102.19745458004635,0.43744509636787876,0.5641327937823145,90.9854950990287,104.36280387563507,1,6
0.4165780253865894,0.5327624315304833,57.0394358913396,74.62307906843863,0.4293821089824296,0.5694404767098632,87.12584935904981,101.095074274501,0.43741654503710065,0.5623688646898509,88.18266777590306,102.17656006893196,0.44529892348191874,0.5516834663589941,83.83972216623795,98.51374553965718,2,6
0.41338542200862294,0.5277905727460612,54.971648718813604,72.62011581422827,0.4358653843460216,0.5625137658568906,86.51907259739671,100.67653505948721,0.4361731038349917,0.5639291243818323,88.54103161744958,102.4167279946524,0.41955585091553266,0.5788040929424472,86.4512477629054,100.24396842995412,3,6
0.4155178333620543,0.531500927485264,57.782013964896784,75.59459623427473,0.4345171465786076,0.5641901853953689,86.95222369999556,101.0032173596888,0.43736806610838425,0.5625260352260352,88.29372464093656,102.24806107062848,0.4249682458031213,0.5724329834972824,84.91348947612234,99.45687892639516,4,6
